Year or Period	Bigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[2003, 2005]	город петр	Q656	Санкт-Петербург	P6	глава правительства	Валентина Ивановна Матвиенко	0	0	2003-01-01	2011-01-01	0
[1944, 1948]	город печ	Q112657	Печ	P17	государство	Итальянская оккупация Албании	0	0	1941-04-18	1944-11-28	0
[1944, 1948]	город печ	Q112657	Печ	P17	государство	СФРЮ	0	0	1944-11-29	1992-04-27	0
[2000, 2004]	город призрак	Q1094118	Город призраков	P577	дата публикации	0	0	2002-01-01	0	0	0
[1976, 1981]	город принимать	Q4144891	Город принял	P577	дата публикации	0	0	1979-01-01	0	0	0
[1937, 1947]	город пушкин	Q7947	Пушкин	P138	названо в честь	Александр Сергеевич Пушкин	0	0	1937-01-01	0	0
[1937, 1947]	город пушкин	Q7947	Пушкин	P1376	является столицей	Пушкинский район	0	0	1938-06-05	0	0
[2003, 2004]	город разрушать	Q3146368	Разрушенный город	P577	дата публикации	0	0	2003-01-01	0	0	0
[1988, 1997]	город русский	Q1899	Киев	P1376	является столицей	Украинская Советская Социалистическая Республика	0	0	1934-06-24	1991-08-24	0
[1936, 1946]	город русский	Q1899	Киев	P1336	на территорию претендует	Рейхскомиссариат Украина	0	0	1941-09-19	1943-11-05	0
[1936, 1946]	город русский	Q1899	Киев	P1336	на территорию претендует	Украинская Советская Социалистическая Республика	0	0	1941-09-19	1943-11-05	0
[1988, 1997]	город русский	Q1899	Киев	P31	это частный случай понятия	первый по величине город	Украина	0	1991-01-01	0	0
[1980, 1986]	город русский	Q1899	Киев	P166	полученные награды	орден Дружбы народов	0	0	0	0	1982-05-26
[1988, 1997]	город русский	Q1899	Киев	P17	государство	Украина	0	0	1991-08-24	0	0
[1988, 1997]	город русский	Q1899	Киев	P1376	является столицей	Украина	0	0	1991-08-24	0	0
[1988, 1997]	город русский	Q1899	Киев	P17	государство	СССР	0	0	1923-07-06	1991-08-23	0
[1988, 1997]	город русский	Q1899	Киев	P131	административно-территориальная единица	Украина	0	0	1991-08-24	0	0
[1988, 1997]	город русский	Q1899	Киев	P131	административно-территориальная единица	Украинская Советская Социалистическая Республика	0	0	1919-03-10	1991-08-23	0
[1965, 1970]	город с	Q4101678	В городе С.	P577	дата публикации	0	0	1966-01-01	0	0	0
[1925, 1928]	город свободный	Q193636	Свободный	P131	административно-территориальная единица	Свободненский уезд	0	0	1922-01-01	1926-01-04	0
[1925, 1928]	город свободный	Q193636	Свободный	P131	административно-территориальная единица	Свободненский район	0	0	1926-01-04	1932-10-20	0
[1925, 1928]	город свободный	Q193636	Свободный	P1376	является столицей	Свободненский район	0	0	1926-01-04	0	0
[2004, 2006]	город серафимович	Q194020	Серафимович	P131	административно-территориальная единица	Городское поселение город Серафимович	0	0	2004-12-24	0	0
[1988, 1991]	город скорбь	Q133461	Город скорби	P577	дата публикации	0	0	1989-01-01	0	0	0
[1988, 1991]	город скорбь	Q133461	Город скорби	P166	полученные награды	Золотой лев	0	0	0	0	1989-01-01
[1993, 1999]	город славянск	Q4136772	Герб Славянска	P571	дата основания/создания/возникновения	0	0	1997-07-22	0	0	0
[1991, 1996]	город собака	Q572451	Город собак	P580	дата начала	0	0	1992-09-26	0	0	0
[1991, 1996]	город собака	Q572451	Город собак	P582	дата окончания	0	0	1994-11-26	0	0	0
[1991, 1996]	город собака	Q572451	Город собак	P577	дата публикации	0	0	1992-01-01	0	0	0
[1936, 1938]	город сочи	Q4192006	Зимний театр (Сочи)	P571	дата основания/создания/возникновения	0	0	1937-11-11	0	0	0
[1993, 2003]	город старый	Q1165324	Старый город (Гданьск)	P1435	статус наследия	Памятник истории (Польша)	0	0	1994-09-08	0	0
[1985, 1987]	город старый	Q2114279	Старый Квебек	P1435	статус наследия	всемирное наследие	0	0	1985-01-01	0	0
[1993, 2003]	город старый	Q1026415	Старый город	P1435	статус наследия	всемирное наследие	0	0	1997-01-01	0	0
[1993, 2003]	город старый	Q726803	Старый город	P1435	статус наследия	всемирное наследие	0	0	1997-01-01	0	0
[1993, 2003]	город старый	Q445649	Старый город	P1435	статус наследия	всемирное наследие	0	0	1994-01-01	0	0
[1993, 2003]	город старый	Q652634	Старый город	P1435	статус наследия	Памятник истории (Польша)	0	0	1994-09-08	0	0
[1975, 1977]	город страх	Q543860	Страх над городом	P577	дата публикации	0	0	1975-01-01	0	0	0
[1991, 1996]	город судак	Q7830	Судак	P17	государство	Украина	0	0	1991-12-25	0	0
[1994, 1998]	город сухой	Q196528	Сухой Лог	P131	административно-территориальная единица	Свердловская область	0	0	1965-01-03	1995-12-16	0
[1994, 1998]	город сухой	Q196528	Сухой Лог	P131	административно-территориальная единица	Городской округ Сухой Лог	0	0	1995-12-17	0	0
[1971, 1978]	город сша	Q49219	Ирвайн	P571	дата основания/создания/возникновения	0	0	1971-01-01	0	0	0
[1962, 1967]	город тим	Q4457301	Тим	P131	административно-территориальная единица	Тимский район	0	0	1928-07-30	1963-02-01	0
[1962, 1967]	город тим	Q4457301	Тим	P131	административно-территориальная единица	Тимский район	0	0	1964-03-03	2004-10-20	0
